society,dataset_file,max_dataset_size,fuzzy_sets_file,ling_vars_file,rules_file_id,interpretability_index,min_nr_datapoints,min_certainty_threshold,genetic_algo,ga_nr_gen,pop_size,trial,STEP/DATAPOINT,use_correct_interpretation,ratio_correct_interpretation,consider_past_experience,contextualize,min_nr_adaptations_for_contextualizing,correct_interpretation,social_interpretation,certainty_interpretation,FSQ_position_qualifier_DIST_low_distance_a,FSQ_position_qualifier_DIST_low_distance_b,FSQ_position_qualifier_DIST_low_distance_c,FSQ_position_qualifier_DIST_low_distance_d,FSQ_position_qualifier_DIST_mid_distance_a,FSQ_position_qualifier_DIST_mid_distance_b,FSQ_position_qualifier_DIST_mid_distance_c,FSQ_position_qualifier_DIST_mid_distance_d,FSQ_position_qualifier_DIST_high_distance_a,FSQ_position_qualifier_DIST_high_distance_b,FSQ_position_qualifier_DIST_high_distance_c,FSQ_position_qualifier_DIST_high_distance_d,FSQ_position_qualifier_VOLUME_low_volume_a,FSQ_position_qualifier_VOLUME_low_volume_b,FSQ_position_qualifier_VOLUME_low_volume_c,FSQ_position_qualifier_VOLUME_low_volume_d,FSQ_position_qualifier_VOLUME_mid_volume_a,FSQ_position_qualifier_VOLUME_mid_volume_b,FSQ_position_qualifier_VOLUME_mid_volume_c,FSQ_position_qualifier_VOLUME_mid_volume_d,FSQ_position_qualifier_VOLUME_high_volume_a,FSQ_position_qualifier_VOLUME_high_volume_b,FSQ_position_qualifier_VOLUME_high_volume_c,FSQ_position_qualifier_VOLUME_high_volume_d,FSQ_position_qualifier_MOVEMENTS_low_mov_a,FSQ_position_qualifier_MOVEMENTS_low_mov_b,FSQ_position_qualifier_MOVEMENTS_low_mov_c,FSQ_position_qualifier_MOVEMENTS_low_mov_d,FSQ_position_qualifier_MOVEMENTS_mid_mov_a,FSQ_position_qualifier_MOVEMENTS_mid_mov_b,FSQ_position_qualifier_MOVEMENTS_mid_mov_c,FSQ_position_qualifier_MOVEMENTS_mid_mov_d,FSQ_position_qualifier_MOVEMENTS_high_mov_a,FSQ_position_qualifier_MOVEMENTS_high_mov_b,FSQ_position_qualifier_MOVEMENTS_high_mov_c,FSQ_position_qualifier_MOVEMENTS_high_mov_d
Austria,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,10,0.0,GA,100,20,0,0,True,0.8,False,False,10,DUTY,DUTY,"{'POSITIVITY': -0.10132992787733087, 'SOCIALITY': -0.016675407970460424, 'ADVERSITY': 0.050000270488748104, 'MATING': -0.004990346554132505, 'DUTY': 0.48999901705312526, 'DECEPTION': 0.08381550441636285, 'INTELLECT': 0.0722258465561779, 'NEGATIVITY': 0.14342566085967165}",0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,10,0.0,GA,100,20,0,1,True,0.8,False,False,10,INTELLECT,INTELLECT,"{'POSITIVITY': 0.0035690812674503206, 'SOCIALITY': 0.057142710393732574, 'ADVERSITY': -1.3623114842516109e-17, 'MATING': 0.10910579690370659, 'DUTY': 0.01100601595759057, 'DECEPTION': 0.06848928540312645, 'INTELLECT': 0.5069179207084512, 'NEGATIVITY': 0.01924529986135249}",0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,10,0.0,GA,100,20,0,2,True,0.8,False,False,10,ADVERSITY,ADVERSITY,"{'POSITIVITY': 0.00900269164153151, 'SOCIALITY': 0.06459999118514517, 'ADVERSITY': 0.5539962028093498, 'MATING': 0.016186661144683975, 'DUTY': 0.04546074870987776, 'DECEPTION': 0.10555176193287388, 'INTELLECT': 0.05999156519530491, 'NEGATIVITY': 0.07499325112944911}",0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,10,0.0,GA,100,20,0,3,True,0.8,False,False,10,MATING,MATING,"{'POSITIVITY': 0.06308736810844195, 'SOCIALITY': 0.09644216048217111, 'ADVERSITY': 0.05000161791621724, 'MATING': 0.5131903443236581, 'DUTY': 0.043426454732497656, 'DECEPTION': 0.09284802205510949, 'INTELLECT': 0.005431700298739749, 'NEGATIVITY': 0.022239406849994862}",0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,10,0.0,GA,100,20,0,4,True,0.8,False,False,10,POSITIVITY,POSITIVITY,"{'POSITIVITY': 0.48468778873441326, 'SOCIALITY': 0.08980682022450891, 'ADVERSITY': 0.007134271843859845, 'MATING': 0.13102694125078831, 'DUTY': -0.06875199758113942, 'DECEPTION': -0.025001197502020525, 'INTELLECT': 0.050000105667012906, 'NEGATIVITY': -0.05499688224052601}",0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,10,0.0,GA,100,20,0,5,True,0.8,False,False,10,NEGATIVITY,NEGATIVITY,"{'POSITIVITY': -0.19545030582453582, 'SOCIALITY': -0.42789264350130884, 'ADVERSITY': -0.03167630935551068, 'MATING': -0.11112969440363972, 'DUTY': 0.44999909729368653, 'DECEPTION': 0.06999591976701255, 'INTELLECT': -0.06834267915152549, 'NEGATIVITY': 0.48471347701667894}",0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,10,0.0,GA,100,20,0,6,True,0.8,False,False,10,DECEPTION,DECEPTION,"{'POSITIVITY': -0.1499996990978955, 'SOCIALITY': -0.14999969909789554, 'ADVERSITY': 0.050000270488748104, 'MATING': -0.05713513396570126, 'DUTY': 0.4853680292705493, 'DECEPTION': 0.46858791138298717, 'INTELLECT': 0.02499993865993912, 'NEGATIVITY': 0.23333286526339342}",0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,10,0.0,GA,100,20,0,7,True,0.8,False,False,10,SOCIALITY,SOCIALITY,"{'POSITIVITY': 0.10000142323685099, 'SOCIALITY': 0.4752734834680924, 'ADVERSITY': 0.027938713807428024, 'MATING': 0.06414320525421562, 'DUTY': -0.050001045043306096, 'DECEPTION': 0.025001197502020508, 'INTELLECT': 0.02975802337468724, 'NEGATIVITY': -0.059991565195304915}",0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,10,0.0,GA,100,20,0,8,True,0.8,False,False,10,DUTY,DUTY,"{'POSITIVITY': -0.11711642445885465, 'SOCIALITY': -0.3889153793131845, 'ADVERSITY': -0.03890285788964718, 'MATING': -0.08805079120095195, 'DUTY': 0.5058719534688443, 'DECEPTION': 0.05000010566701292, 'INTELLECT': -0.03167630935551068, 'NEGATIVITY': 0.10166887070065983}",0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,10,0.0,GA,100,20,0,9,True,0.8,False,False,10,INTELLECT,INTELLECT,"{'POSITIVITY': 0.07794092128236683, 'SOCIALITY': 0.11630311200833407, 'ADVERSITY': -1.3623114842516109e-17, 'MATING': 0.13102694125078831, 'DUTY': -0.050001045043306096, 'DECEPTION': -1.3623114842516109e-17, 'INTELLECT': 0.48468778873441326, 'NEGATIVITY': -0.05000296086135347}",0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
