society,dataset_file,max_dataset_size,fuzzy_sets_file,ling_vars_file,rules_file_id,interpretability_index,min_nr_datapoints,min_certainty_threshold,genetic_algo,ga_nr_gen,pop_size,trial,STEP/DATAPOINT,use_correct_interpretation,consider_past_experience,contextualize,min_nr_adaptations_for_contextualizing,correct_interpretation,social_interpretation,certainty_interpretation,FSQ_position_qualifier_DIST_low_distance_a,FSQ_position_qualifier_DIST_low_distance_b,FSQ_position_qualifier_DIST_low_distance_c,FSQ_position_qualifier_DIST_low_distance_d,FSQ_position_qualifier_DIST_mid_distance_a,FSQ_position_qualifier_DIST_mid_distance_b,FSQ_position_qualifier_DIST_mid_distance_c,FSQ_position_qualifier_DIST_mid_distance_d,FSQ_position_qualifier_DIST_high_distance_a,FSQ_position_qualifier_DIST_high_distance_b,FSQ_position_qualifier_DIST_high_distance_c,FSQ_position_qualifier_DIST_high_distance_d,FSQ_position_qualifier_VOLUME_low_volume_a,FSQ_position_qualifier_VOLUME_low_volume_b,FSQ_position_qualifier_VOLUME_low_volume_c,FSQ_position_qualifier_VOLUME_low_volume_d,FSQ_position_qualifier_VOLUME_mid_volume_a,FSQ_position_qualifier_VOLUME_mid_volume_b,FSQ_position_qualifier_VOLUME_mid_volume_c,FSQ_position_qualifier_VOLUME_mid_volume_d,FSQ_position_qualifier_VOLUME_high_volume_a,FSQ_position_qualifier_VOLUME_high_volume_b,FSQ_position_qualifier_VOLUME_high_volume_c,FSQ_position_qualifier_VOLUME_high_volume_d,FSQ_position_qualifier_MOVEMENTS_low_mov_a,FSQ_position_qualifier_MOVEMENTS_low_mov_b,FSQ_position_qualifier_MOVEMENTS_low_mov_c,FSQ_position_qualifier_MOVEMENTS_low_mov_d,FSQ_position_qualifier_MOVEMENTS_mid_mov_a,FSQ_position_qualifier_MOVEMENTS_mid_mov_b,FSQ_position_qualifier_MOVEMENTS_mid_mov_c,FSQ_position_qualifier_MOVEMENTS_mid_mov_d,FSQ_position_qualifier_MOVEMENTS_high_mov_a,FSQ_position_qualifier_MOVEMENTS_high_mov_b,FSQ_position_qualifier_MOVEMENTS_high_mov_c,FSQ_position_qualifier_MOVEMENTS_high_mov_d
US,data_USAustria_adaptation_experiments_ds1_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,40,0.0,GA,100,20,0,1000,False,False,False,10,DUTY,DUTY,"{'MATING': -2.0648068330381983e-17, 'ADVERSITY': -0.02499993865993912, 'NEGATIVITY': 0.0071543590505415, 'DECEPTION': -0.050000270488748125, 'DUTY': 0.5436689005423727, 'POSITIVITY': -0.08333316616549744, 'SOCIALITY': -0.0295397432299071, 'INTELLECT': 0.033352079308305534}",0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
US,data_USAustria_adaptation_experiments_ds1_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,40,0.0,GA,100,20,0,1001,False,False,False,10,INTELLECT,INTELLECT,"{'MATING': -0.020460805980389667, 'ADVERSITY': -0.050000270488748125, 'NEGATIVITY': -0.03333326646619899, 'DECEPTION': -0.00713427184385985, 'DUTY': -0.07144397277950527, 'POSITIVITY': 0.025012360036556883, 'SOCIALITY': -0.03749992477447386, 'INTELLECT': 0.5957955292176332}",0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
US,data_USAustria_adaptation_experiments_ds1_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,40,0.0,GA,100,20,0,1002,False,False,False,10,ADVERSITY,ADVERSITY,"{'MATING': 0.02500054952559271, 'ADVERSITY': 0.5230292885877514, 'NEGATIVITY': -0.050000270488748125, 'DECEPTION': -4.234783519826704e-18, 'DUTY': -0.10715468810466922, 'POSITIVITY': 0.10715468810466926, 'SOCIALITY': 0.1204599153406804, 'INTELLECT': -0.08864499092331693}",0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
US,data_USAustria_adaptation_experiments_ds1_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,40,0.0,GA,100,20,0,1003,False,False,False,10,MATING,MATING,"{'MATING': 0.5539962028093498, 'ADVERSITY': -4.234783519826704e-18, 'NEGATIVITY': -0.04284683038305239, 'DECEPTION': -0.025000549525592723, 'DUTY': -0.07795521207463484, 'POSITIVITY': 0.04501082736112775, 'SOCIALITY': 0.09265657798384921, 'INTELLECT': -0.0750010329591391}",0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
US,data_USAustria_adaptation_experiments_ds1_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,40,0.0,GA,100,20,0,1004,False,False,False,10,POSITIVITY,POSITIVITY,"{'MATING': -0.01618666114468398, 'ADVERSITY': -0.025000549525592723, 'NEGATIVITY': -0.10000223541639625, 'DECEPTION': -1.3623114842516109e-17, 'DUTY': -0.09001241950766874, 'POSITIVITY': 0.46533346281946486, 'SOCIALITY': 0.06414320525421562, 'INTELLECT': -0.05000161791621723}",0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
US,data_USAustria_adaptation_experiments_ds1_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,40,0.0,GA,100,20,0,1005,False,False,False,10,NEGATIVITY,NEGATIVITY,"{'MATING': -0.12499972582277108, 'ADVERSITY': -4.234783519826704e-18, 'NEGATIVITY': 0.5465371166199035, 'DECEPTION': 0.02500054952559271, 'DUTY': 0.12859915100310948, 'POSITIVITY': -0.12833790671189396, 'SOCIALITY': -0.10000422656756176, 'INTELLECT': 0.08333871700076036}",0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
US,data_USAustria_adaptation_experiments_ds1_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,40,0.0,GA,100,20,0,1006,False,False,False,10,DECEPTION,DECEPTION,"{'MATING': -0.09001241950766874, 'ADVERSITY': -4.234783519826704e-18, 'NEGATIVITY': 0.07024777748029938, 'DECEPTION': 0.5539962028093498, 'DUTY': 0.09883495285144633, 'POSITIVITY': -0.07701797222234899, 'SOCIALITY': -0.027001680028348605, 'INTELLECT': 0.04023606088186093}",0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
US,data_USAustria_adaptation_experiments_ds1_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,40,0.0,GA,100,20,0,1007,False,False,False,10,SOCIALITY,SOCIALITY,"{'MATING': 0.050000270488748104, 'ADVERSITY': -4.234783519826704e-18, 'NEGATIVITY': -0.033814461935806714, 'DECEPTION': -4.234783519826704e-18, 'DUTY': -0.07500058204842806, 'POSITIVITY': 0.06111297611159543, 'SOCIALITY': 0.510234570823349, 'INTELLECT': -0.05715517822360422}",0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
US,data_USAustria_adaptation_experiments_ds1_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,40,0.0,GA,100,20,0,1008,False,False,False,10,DUTY,DUTY,"{'MATING': -1.3623114842516109e-17, 'ADVERSITY': 0.02499993865993912, 'NEGATIVITY': 0.025001086025722694, 'DECEPTION': -0.00713427184385985, 'DUTY': 0.5731585857677868, 'POSITIVITY': -0.07144397277950527, 'SOCIALITY': -0.0749998346894257, 'INTELLECT': 0.027788179421025225}",0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
US,data_USAustria_adaptation_experiments_ds1_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,40,0.0,GA,100,20,0,1009,False,False,False,10,INTELLECT,DECEPTION,"{'MATING': -4.234783519826704e-18, 'ADVERSITY': -0.025000549525592723, 'NEGATIVITY': 0.012499974924824598, 'DECEPTION': 0.08335433966797727, 'DUTY': -0.016675407970460424, 'POSITIVITY': 0.024991903936587297, 'SOCIALITY': -0.0016693764515854058, 'INTELLECT': 0.050000270488748104}",0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
